event_day,symbol,strike,expiration,call_put,price,size_count,total_size,millionD
180207,SNAP  ,10.000,190118,C,9.14,31,299,0.271
180207,PI    ,25.000,180720,P,13.94,35,191,0.266
180207,VXX   ,40.000,190118,P,14.48,24,183,0.263
180207,PZZA  ,70.000,180720,P,14.83,27,161,0.237
180207,SVXY  ,10.000,190118,C,5.70,42,407,0.232
180207,MU    ,40.000,190118,C,9.18,37,244,0.227
180207,SOGO  ,17.500,180720,P,8.10,35,274,0.222
180207,SNAP  ,14.000,180720,C,5.64,34,385,0.214
180207,SNAP  ,13.000,190118,C,7.10,47,285,0.200
180207,VXX   ,40.000,180615,P,8.98,22,206,0.187
180207,TTD   ,55.000,180720,P,12.81,42,142,0.182
180207,SNAP  ,20.000,200117,C,5.60,33,308,0.173
180207,SNAP  ,16.000,180720,C,4.39,29,370,0.165
180207,TWTR  ,20.000,190118,C,8.71,29,172,0.151
180207,SNAP  ,15.000,180720,C,4.96,28,286,0.148
180207,SHLD  ,7.000,200117,P,5.40,93,265,0.143
180207,TWTR  ,25.000,190118,C,5.85,35,205,0.122
180207,SNAP  ,20.000,190118,P,4.20,32,261,0.109
180207,PBR   ,10.000,190118,C,4.02,30,216,0.089
180207,TEVA  ,20.000,190118,C,4.02,21,224,0.089
180207,WFT   ,3.500,190118,P,0.89,82,991,0.089
180207,WATT  ,17.500,180518,C,3.62,38,221,0.079
180207,OCN   ,3.500,190118,P,0.84,29,890,0.075
180207,UVXY  ,10.000,180615,P,3.41,22,216,0.074
180207,UVXY  ,5.000,190118,P,2.60,33,259,0.073
180207,GE    ,15.000,200117,C,3.15,23,158,0.050
180207,CYH   ,5.000,190118,P,1.39,51,344,0.047
180207,SPWR  ,7.000,200117,P,2.50,21,163,0.041
180207,CHK   ,2.000,190118,C,1.23,23,282,0.034
180207,WFT   ,4.000,190118,P,1.22,21,258,0.031
180207,RIOT  ,10.000,180615,P,2.45,21,113,0.028
180207,XONE  ,10.000,180817,P,2.52,109,109,0.028
180207,LABD  ,4.000,200117,P,2.15,111,116,0.025
180207,CHK   ,3.000,190118,C,0.74,25,322,0.024
180207,WFT   ,3.000,190118,P,0.61,36,357,0.022
180207,MUX   ,2.000,190118,C,0.69,22,175,0.012
180207,WFT   ,3.000,190118,C,0.67,43,124,0.008
180206,SPY   ,220.000,180518,C,48.10,119,520,2.498
180206,XOM   ,130.000,190118,P,53.20,63,461,2.454
180206,AXP   ,75.000,190118,C,21.13,54,1059,2.239
180206,UVXY  ,35.000,200117,C,14.76,95,1175,1.817
180206,BAC   ,25.000,190118,C,6.75,121,2523,1.690
180206,SVXY  ,50.000,190118,P,38.27,21,398,1.495
180206,BBT   ,38.000,190118,C,15.33,43,914,1.398
180206,XOM   ,125.000,190118,P,47.90,28,254,1.217
180206,VXX   ,50.000,190118,P,20.50,53,550,1.133
180206,AAPL  ,100.000,200117,C,63.84,23,171,1.083
180206,SVXY  ,40.000,190118,P,29.18,42,368,1.074
180206,AAPL  ,140.000,190118,C,28.03,38,346,0.980
180206,VXX   ,40.000,180615,C,16.07,24,584,0.928
180206,MU    ,45.000,200117,C,10.48,92,856,0.897
180206,VXX   ,30.000,190118,P,8.10,95,998,0.773
180206,AAPL  ,150.000,200117,C,30.72,45,249,0.764
180206,UVXY  ,20.000,180615,C,12.35,41,664,0.759
180206,NVDA  ,200.000,190118,C,46.96,31,162,0.725
180206,UVXY  ,10.000,190118,C,15.54,24,450,0.660
180206,RACE  ,110.000,200117,C,33.64,107,192,0.647
180206,UVXY  ,30.000,180615,C,11.53,130,594,0.645
180206,FB    ,180.000,200117,C,36.47,29,169,0.627
180206,UVXY  ,40.000,180615,C,9.60,35,582,0.591
180206,VXX   ,40.000,190118,P,13.85,33,408,0.564
180206,VXX   ,45.000,180615,P,10.85,44,535,0.557
180206,SPY   ,215.000,180518,C,52.40,38,100,0.524
180206,TEVA  ,25.000,190118,P,6.65,25,769,0.511
180206,UVXY  ,33.000,200117,C,15.12,53,319,0.508
180206,AAPL  ,120.000,190118,C,43.36,21,117,0.503
180206,UVXY  ,20.000,190118,C,13.67,28,328,0.478
180206,VXX   ,25.000,190118,P,5.09,43,880,0.439
180206,UVXY  ,20.000,200117,C,16.39,33,237,0.400
180206,VXX   ,50.000,180615,P,13.94,40,280,0.387
180206,VXX   ,49.000,190118,P,21.02,42,181,0.377
180206,UVXY  ,40.000,190118,C,11.16,25,439,0.372
180206,UVXY  ,15.000,180615,C,13.39,28,258,0.372
180206,UVXY  ,10.000,180615,C,14.54,22,249,0.365
180206,UVXY  ,20.000,180615,P,10.41,23,312,0.329
180206,TTD   ,55.000,190118,P,14.81,23,206,0.305
180206,VIX   ,10.000,180516,C,8.88,20,338,0.302
180206,UVXY  ,25.000,190118,C,12.54,29,327,0.297
180206,VIX   ,15.000,180516,C,5.27,33,577,0.294
180206,UVXY  ,11.000,200117,P,8.29,59,348,0.287
180206,WATT  ,30.000,180817,P,14.13,21,190,0.269
180206,VXX   ,65.000,190118,C,16.19,20,164,0.265
180206,XOP   ,46.000,180615,P,11.37,31,228,0.259
180206,SVXY  ,10.000,190118,C,4.99,64,528,0.253
180206,VXX   ,55.000,180615,C,12.89,21,189,0.248
180206,TWLO  ,20.000,190118,C,6.52,22,376,0.247
180206,UVXY  ,30.000,190118,C,14.44,24,167,0.245
180206,UVXY  ,5.000,190118,P,2.79,260,834,0.212
180206,VXX   ,50.000,190118,C,15.48,29,158,0.212
180206,PI    ,25.000,180720,P,13.76,22,152,0.209
180206,QD    ,7.500,180817,C,5.43,56,368,0.200
180206,SVXY  ,10.000,200117,C,6.54,66,287,0.187
180206,AIG   ,45.000,200117,C,16.42,38,110,0.181
180206,AMD   ,10.000,190118,C,3.06,36,580,0.177
180206,VXX   ,50.000,180615,C,13.22,21,132,0.177
180206,ETP   ,16.000,180615,C,3.44,25,490,0.169
180206,UVXY  ,25.000,180615,C,10.51,23,157,0.167
180206,SVXY  ,20.000,200117,C,4.28,39,361,0.162
180206,SGMO  ,20.000,180817,C,4.33,83,362,0.155
180206,SOGO  ,15.000,180720,P,5.96,43,261,0.155
180206,VXX   ,45.000,180615,C,14.54,27,104,0.149
180206,SVXY  ,15.000,200117,C,5.22,56,269,0.141
180206,UVXY  ,10.000,180615,P,3.42,38,399,0.135
180206,ABX   ,13.000,200117,C,3.08,28,421,0.129
180206,GE    ,10.000,200117,C,5.96,24,216,0.128
180206,BX    ,30.000,200117,C,6.35,43,198,0.126
180206,GE    ,15.000,200117,C,3.02,43,410,0.124
180206,UVXY  ,45.000,200117,C,10.30,27,115,0.117
180206,ZIOP  ,10.000,200117,P,6.90,45,153,0.105
180206,AMD   ,10.000,180720,C,2.39,25,352,0.084
180206,BAC   ,25.000,200117,C,7.95,21,106,0.084
180206,SVXY  ,10.000,180615,P,2.24,29,361,0.083
180206,GE    ,13.000,200117,C,4.03,22,197,0.080
180206,SVXY  ,10.000,180615,C,3.88,38,204,0.080
180206,BAC   ,26.000,180817,C,5.80,22,120,0.070
180206,RIOT  ,10.000,180615,P,3.03,24,196,0.059
180206,UVXY  ,5.000,200117,P,3.41,25,171,0.058
180206,SVXY  ,10.000,200117,P,4.58,26,113,0.049
180206,GE    ,13.000,190118,C,3.13,26,156,0.048
180206,SVXY  ,12.500,190118,C,4.08,27,109,0.045
180206,SVXY  ,15.000,190118,C,3.40,34,106,0.037
180206,SVXY  ,10.000,190118,P,3.23,26,102,0.033
180206,CHK   ,4.000,190118,P,1.31,35,246,0.032
180206,UVXY  ,3.000,190118,P,1.22,31,141,0.017
180206,AKS   ,5.000,190118,C,1.01,20,119,0.012
180205,AAPL  ,245.000,180720,P,84.27,284,2482,20.917
180205,FB    ,250.000,190118,P,62.07,139,1066,6.625
180205,AMZN  ,1200.000,180615,C,267.33,33,185,4.916
180205,AMZN  ,1200.000,180720,C,277.19,23,127,3.452
180205,IWM   ,119.000,180629,C,34.71,73,604,2.103
180205,NFLX  ,220.000,190118,C,69.52,29,292,2.038
180205,SPY   ,215.000,181221,C,62.44,42,315,1.968
180205,UVXY  ,50.000,190118,P,39.36,56,447,1.760
180205,BAC   ,25.000,190118,C,6.87,171,2442,1.672
180205,AAPL  ,150.000,200117,C,30.48,110,451,1.373
180205,AAPL  ,100.000,200117,C,63.68,21,199,1.247
180205,AAL   ,85.000,190118,P,33.92,99,281,0.953
180205,CMCSA ,35.000,190118,C,7.18,53,1257,0.907
180205,AAPL  ,130.000,200117,C,41.92,29,171,0.722
180205,NVDA  ,240.000,200117,C,49.70,26,144,0.716
180205,C     ,105.000,200117,P,31.21,28,212,0.662
180205,NVDA  ,200.000,190118,C,49.30,52,127,0.628
180205,GS    ,220.000,200117,C,58.40,28,106,0.620
180205,AAPL  ,140.000,190118,C,28.20,40,210,0.595
180205,BAC   ,27.000,190118,C,5.71,49,993,0.586
180205,GE    ,15.000,200117,C,3.05,124,1657,0.508
180205,C     ,60.000,190118,C,17.66,45,278,0.491
180205,UVXY  ,5.000,180615,C,15.77,54,299,0.454
180205,FB    ,160.000,180921,C,35.33,21,100,0.354
180205,PRTA  ,35.000,180921,C,10.04,89,344,0.350
180205,SVXY  ,110.000,190118,C,25.78,29,127,0.328
180205,SNAP  ,12.000,180720,C,2.94,25,1081,0.316
180205,UVXY  ,35.000,200117,C,8.21,46,353,0.278
180205,ZION  ,38.000,200117,C,16.52,86,162,0.267
180205,SVXY  ,60.000,200117,P,16.19,31,161,0.252
180205,UVXY  ,13.000,180615,P,5.13,29,460,0.246
180205,UVXY  ,15.000,180615,C,7.91,27,276,0.238
180205,BAC   ,27.000,200117,C,6.92,24,342,0.237
180205,UVXY  ,20.000,180615,C,6.42,32,307,0.235
180205,AMD   ,10.000,180720,C,2.53,37,907,0.232
180205,QCOM  ,50.000,190118,C,15.69,20,148,0.231
180205,AIG   ,45.000,190118,C,16.99,52,132,0.227
180205,AMD   ,10.000,190118,C,3.23,68,648,0.208
180205,TWTR  ,25.000,190118,C,5.43,36,376,0.201
180205,VXX   ,30.000,190118,P,8.63,24,238,0.188
180205,PRTA  ,40.000,180615,P,14.44,21,130,0.186
180205,UVXY  ,15.000,180615,P,6.39,24,281,0.182
180205,TWTR  ,20.000,180615,C,6.94,29,222,0.160
180205,UVXY  ,18.000,180615,C,6.79,59,214,0.159
180205,PAY   ,15.000,190118,C,3.80,56,408,0.155
180205,RIOT  ,10.000,180615,C,3.08,33,495,0.154
180205,UVXY  ,20.000,200117,C,11.46,26,143,0.154
180205,VXX   ,35.000,180615,C,8.47,26,190,0.151
180205,BAC   ,25.000,200117,C,8.36,22,175,0.145
180205,UVXY  ,20.000,190118,P,13.27,27,109,0.144
180205,VXX   ,35.000,190118,P,11.56,21,122,0.139
180205,UVXY  ,25.000,180615,C,6.99,23,227,0.134
180205,VXX   ,33.000,190118,P,10.63,37,130,0.134
180205,VIX   ,15.000,180516,C,3.47,28,360,0.127
180205,GE    ,13.000,190118,C,3.19,37,395,0.126
180205,SNAP  ,16.000,180720,P,3.30,41,375,0.125
180205,GE    ,10.000,200117,C,6.21,30,198,0.122
180205,UVXY  ,17.000,180921,P,9.22,23,122,0.112
180205,UVXY  ,9.000,180615,P,2.38,53,436,0.103
180205,GE    ,20.000,180615,P,4.76,20,197,0.093
180205,UVXY  ,10.000,180615,P,2.99,23,309,0.090
180205,GE    ,13.000,200117,C,4.10,25,207,0.086
180205,AMD   ,12.000,200117,C,3.46,27,243,0.084
180205,UVXY  ,5.000,190118,P,2.18,30,359,0.077
180205,VXX   ,25.000,190118,P,5.49,29,140,0.076
180205,UVXY  ,8.000,180615,P,1.86,35,313,0.057
180205,FCX   ,15.000,180518,C,3.72,28,119,0.045
180205,AMRN  ,2.000,190118,C,2.32,35,187,0.043
180205,CCLP  ,10.000,180720,P,3.89,38,104,0.040
180205,CHK   ,4.000,190118,P,1.28,21,256,0.033
180205,MARA  ,2.500,180921,P,1.56,22,195,0.030
180205,WFT   ,3.500,190118,P,0.86,25,202,0.017
180202,AXP   ,67.500,190118,C,32.34,310,5683,18.357
180202,FB    ,300.000,190118,P,108.65,172,943,10.227
180202,FB    ,160.000,180615,C,35.58,96,2423,8.662
180202,AAPL  ,110.000,190118,C,55.26,56,1517,8.396
180202,BAC   ,25.000,190118,C,8.12,282,4998,4.067
180202,AMZN  ,1200.000,190118,C,348.80,37,102,3.606
180202,AAPL  ,100.000,200117,C,67.00,54,518,3.440
180202,FB    ,240.000,180615,P,48.10,30,318,1.527
180202,AAPL  ,100.000,190118,C,63.82,31,217,1.393
180202,AAPL  ,150.000,200117,C,32.34,94,383,1.245
180202,AAPL  ,140.000,190118,C,30.15,67,390,1.173
180202,AAPL  ,120.000,190118,C,45.68,37,190,0.872
180202,CMCSA ,35.000,190118,C,8.12,218,965,0.784
180202,AAPL  ,130.000,190118,C,37.39,26,195,0.743
180202,PG    ,70.000,200117,C,17.05,33,359,0.611
180202,C     ,30.000,190118,C,47.66,22,118,0.572
180202,BAC   ,23.000,200117,C,10.90,22,521,0.568
180202,JPM   ,82.500,190118,C,34.56,24,159,0.550
180202,AAPL  ,140.000,200117,C,37.92,39,143,0.543
180202,CVX   ,100.000,190118,C,22.43,43,238,0.536
180202,NVDA  ,200.000,180615,C,45.22,29,108,0.498
180202,BABA  ,170.000,190118,C,36.68,22,126,0.455
180202,BAC   ,30.000,200117,C,6.27,26,588,0.369
180202,PAY   ,15.000,190118,C,4.13,135,687,0.281
180202,XOP   ,45.000,180615,P,9.37,26,277,0.259
180202,BAC   ,27.000,180615,C,5.81,24,436,0.253
180202,VXX   ,32.000,180615,P,6.84,29,369,0.253
180202,AMD   ,10.000,190118,C,3.90,41,543,0.211
180202,MU    ,40.000,190118,C,8.27,40,237,0.195
180202,AMD   ,12.000,190118,C,2.82,64,592,0.167
180202,GE    ,15.000,200117,C,3.26,46,440,0.144
180202,FCX   ,17.000,190118,C,3.63,63,394,0.143
180202,UVXY  ,8.000,180615,C,6.25,26,203,0.128
180202,BYD   ,32.000,180615,C,7.35,20,170,0.125
180202,VXX   ,30.000,190118,P,10.08,26,117,0.113
180202,KMI   ,22.000,200117,P,5.48,27,202,0.111
180202,GE    ,10.000,200117,C,6.59,31,155,0.102
180202,GE    ,13.000,200117,C,4.44,34,221,0.098
180202,TWTR  ,25.000,190118,C,5.69,37,173,0.098
180202,UVXY  ,10.000,180615,P,3.47,51,242,0.084
180202,GE    ,13.000,190118,C,3.57,25,224,0.080
180202,GNC   ,5.000,180615,P,1.65,25,488,0.080
180202,WFT   ,4.000,200117,C,1.05,73,720,0.075
180202,SNAP  ,16.000,180720,P,3.39,21,187,0.063
180202,JNUG  ,15.000,190118,C,4.83,35,122,0.060
180202,AKS   ,4.000,190118,C,1.48,31,208,0.031
180202,MUX   ,2.000,190118,C,0.75,40,359,0.027
180202,CHK   ,4.000,190118,P,1.19,32,196,0.023
180202,SN    ,5.000,200117,P,1.36,31,150,0.021
180201,FB    ,5.000,190118,C,189.29,24,381,7.210
180201,FB    ,300.000,190118,P,105.32,107,649,6.830
180201,AMZN  ,1100.000,180615,C,359.89,81,156,5.617
180201,AAPL  ,110.000,190118,C,58.80,28,759,4.460
180201,AAPL  ,210.000,200117,P,49.81,141,860,4.285
180201,AMZN  ,1200.000,190118,C,325.47,101,119,3.875
180201,SPY   ,400.000,180720,P,117.86,23,324,3.818
180201,MSFT  ,80.000,190118,C,18.44,178,1728,3.207
180201,FB    ,160.000,180615,C,36.99,36,807,2.988
180201,AXP   ,67.500,190118,C,32.87,28,818,2.687
180201,BRKB  ,85.000,190118,C,132.00,26,193,2.548
180201,BABA  ,175.000,190118,C,37.35,86,664,2.462
180201,WMT   ,80.000,190118,C,27.40,33,584,1.599
180201,C     ,100.000,190118,P,22.18,99,641,1.422
180201,AAPL  ,150.000,200117,C,35.76,37,327,1.167
180201,BABA  ,170.000,190118,C,41.22,45,283,1.160
180201,V     ,105.000,190118,C,25.78,23,436,1.123
180201,TEVA  ,7.500,200117,C,14.12,22,650,0.918
180201,EDU   ,89.570,181221,C,18.04,215,463,0.832
180201,NVDA  ,190.000,180615,C,58.66,21,104,0.610
180201,VLO   ,70.000,190118,C,25.17,22,211,0.531
180201,C     ,100.000,200117,P,24.35,27,208,0.507
180201,TEVA  ,20.000,190118,C,4.26,53,996,0.424
180201,DDD   ,13.000,180817,P,4.12,135,1018,0.420
180201,STX   ,65.000,190118,P,15.27,49,264,0.403
180201,C     ,62.500,200117,C,21.10,22,175,0.370
180201,AXP   ,85.000,190118,C,18.82,25,176,0.332
180201,PYPL  ,60.000,190118,C,22.96,25,140,0.319
180201,PYPL  ,80.000,200117,C,16.93,23,167,0.282
180201,IMMU  ,7.000,190118,C,10.43,29,264,0.275
180201,AMD   ,12.000,180720,C,2.65,42,995,0.260
180201,TWTR  ,25.000,190118,C,5.66,37,438,0.244
180201,GE    ,10.000,200117,C,6.89,43,301,0.207
180201,SIRI  ,10.000,190118,P,4.07,28,482,0.197
180201,GE    ,15.000,200117,C,3.45,35,539,0.185
180201,PYPL  ,70.000,190118,C,15.86,31,116,0.182
180201,KMI   ,15.000,200117,C,3.92,28,419,0.164
180201,FOSL  ,6.000,180615,C,2.52,40,591,0.149
180201,KWEB  ,54.000,180518,C,11.74,25,127,0.149
180201,PRTA  ,40.000,180615,C,12.46,22,110,0.139
180201,AKS   ,5.000,190118,C,1.20,151,1091,0.131
180201,AMD   ,12.000,190118,C,3.38,56,367,0.125
180201,QD    ,10.000,180518,C,4.10,28,276,0.113
180201,KMI   ,22.000,200117,P,5.35,38,200,0.107
180201,AMD   ,10.000,190118,C,4.53,20,192,0.089
180201,TWTR  ,23.000,180615,C,5.31,25,140,0.076
180201,CORT  ,22.000,180518,C,5.38,22,102,0.055
180201,FOSL  ,8.000,190118,C,2.16,22,212,0.046
180131,IBM   ,230.000,190118,P,68.56,261,1631,11.184
180131,FB    ,300.000,190118,P,111.30,134,557,6.201
180131,AMZN  ,1200.000,190118,C,356.43,38,153,5.452
180131,BABA  ,180.000,190118,C,42.74,43,1070,4.584
180131,FB    ,160.000,180615,C,33.34,47,1121,3.747
180131,AXP   ,67.500,190118,C,33.47,69,1075,3.595
180131,MSFT  ,80.000,190118,C,18.41,124,1537,2.834
180131,BABA  ,185.000,190621,C,45.74,24,386,1.764
180131,BAC   ,25.000,190118,C,8.19,109,2129,1.741
180131,BABA  ,175.000,190118,C,45.19,33,344,1.556
180131,UVXY  ,1.000,180615,C,10.94,35,1342,1.468
180131,BIDU  ,200.000,190118,C,61.90,39,204,1.261
180131,FB    ,240.000,180615,P,52.83,34,232,1.226
180131,MSFT  ,125.000,200117,P,34.03,66,278,0.946
180131,AAL   ,90.000,190118,P,36.02,72,228,0.821
180131,C     ,65.000,180615,C,14.51,43,433,0.628
180131,XOM   ,125.000,190118,P,39.10,28,156,0.610
180131,AMD   ,17.000,190118,P,4.59,104,1314,0.606
180131,BAC   ,20.000,200117,C,12.95,44,465,0.602
180131,BAC   ,25.000,180615,C,7.30,26,660,0.481
180131,AMD   ,17.000,180720,P,3.99,55,1175,0.468
180131,JD    ,35.000,200117,C,20.02,24,225,0.450
180131,MSFT  ,120.000,200117,P,30.45,26,120,0.365
180131,AMD   ,12.000,190118,C,3.40,97,1018,0.345
180131,AMD   ,15.000,190118,P,3.22,49,946,0.304
180131,AMD   ,16.000,180720,P,3.23,30,932,0.301
180131,GE    ,10.000,200117,C,7.01,72,407,0.285
180131,TWTR  ,25.000,190118,C,5.59,57,470,0.269
180131,PYPL  ,62.500,190118,C,26.56,32,100,0.266
180131,AMD   ,12.000,180720,C,2.62,61,958,0.248
180131,GE    ,15.000,200117,C,3.60,41,573,0.208
180131,TWTR  ,22.000,180615,C,5.55,26,307,0.173
180131,INTC  ,35.000,180921,C,13.11,27,129,0.169
180131,AMD   ,11.000,180720,C,3.18,21,529,0.168
180131,AMD   ,10.000,190118,C,4.61,40,275,0.128
180131,BX    ,30.000,200117,C,7.77,49,143,0.111
180131,TWTR  ,20.000,180615,C,7.16,25,113,0.080
180131,PAAS  ,17.000,200117,C,3.65,36,200,0.073
180131,AMRN  ,2.000,190118,C,2.33,57,292,0.068
180131,CORT  ,22.000,180518,C,4.41,36,133,0.060
180131,AMD   ,10.000,180720,C,4.02,23,140,0.056
180131,CLF   ,7.000,190118,C,1.70,34,292,0.051
180131,AKS   ,5.000,190118,C,1.24,23,360,0.044
180131,AKS   ,4.000,190118,C,1.82,27,145,0.027
180130,BAC   ,25.000,190118,C,8.02,237,2798,2.244
180130,AAPL  ,140.000,200117,C,40.64,42,447,1.819
180130,AAPL  ,130.000,190118,C,40.98,25,388,1.596
180130,AAPL  ,100.000,200117,C,70.09,21,217,1.520
180130,FB    ,240.000,180615,P,53.42,29,194,1.036
180130,PYPL  ,70.000,190118,C,20.17,72,469,0.945
180130,OLED  ,190.000,190118,P,52.59,27,176,0.926
180130,AAPL  ,145.000,190118,C,29.90,28,288,0.861
180130,GE    ,10.000,200117,C,6.92,134,798,0.551
180130,SVXY  ,120.000,190118,C,32.36,25,163,0.528
180130,NVDA  ,230.000,190118,C,47.23,27,100,0.464
180130,UVXY  ,8.000,200117,C,8.85,41,457,0.409
180130,MSFT  ,115.000,180921,P,23.38,31,174,0.407
180130,AMD   ,12.000,190118,C,3.08,117,1299,0.400
180130,RRC   ,23.000,190118,P,8.88,23,425,0.378
180130,VXX   ,31.000,180615,P,6.55,57,551,0.362
180130,TWTR  ,25.000,190118,C,5.20,58,664,0.345
180130,UVXY  ,8.000,190118,C,8.23,20,393,0.324
180130,SVXY  ,90.500,190118,P,21.78,32,139,0.303
180130,VXX   ,29.000,190118,P,9.50,22,316,0.302
180130,GE    ,10.000,190118,C,6.39,41,445,0.285
180130,AMRN  ,2.000,190118,C,2.39,125,1070,0.256
180130,VXX   ,30.000,190118,P,9.88,35,231,0.227
180130,GE    ,15.000,200117,C,3.49,35,591,0.206
180130,UVXY  ,10.000,180615,P,3.53,25,541,0.192
180130,VRX   ,20.000,200117,C,5.56,35,342,0.192
180130,AMD   ,10.000,190118,C,4.15,47,441,0.183
180130,CORT  ,22.000,180518,C,4.83,160,355,0.175
180130,AKS   ,4.000,190118,C,2.30,109,576,0.132
180130,MUX   ,4.000,190118,P,2.01,102,496,0.100
180130,ADVM  ,7.500,180921,C,2.86,38,341,0.099
180130,TWTR  ,20.000,180615,C,6.69,47,138,0.089
180130,SWN   ,5.000,200117,C,1.37,30,593,0.082
180130,TWTR  ,22.000,180615,C,5.23,23,154,0.082
180130,AMRN  ,3.000,190118,C,1.86,81,427,0.079
180130,TWTR  ,21.000,180615,C,5.96,44,129,0.077
180130,CYH   ,5.000,190118,P,1.46,38,516,0.075
180130,AKS   ,5.000,190118,C,1.55,20,243,0.037
180130,CHK   ,3.500,200117,C,1.32,21,250,0.033
180130,MUX   ,2.000,190118,C,0.74,29,446,0.033
180130,TK    ,7.500,180720,C,1.65,32,176,0.029
180130,UVXY  ,5.000,190118,P,2.27,23,120,0.027
180130,AKS   ,5.000,180615,C,1.11,20,151,0.016
180130,CHK   ,4.000,190118,P,0.97,24,153,0.015
180129,AMZN  ,365.000,190118,C,1059.50,25,267,28.236
180129,FB    ,5.000,190118,C,183.19,31,423,7.742
180129,UVXY  ,1.000,180615,C,9.75,81,3414,3.322
180129,AAPL  ,100.000,200117,C,71.80,41,400,2.879
180129,MSFT  ,80.000,190118,C,18.18,31,720,1.307
180129,BIDU  ,230.000,200117,C,64.93,24,172,1.113
180129,GILD  ,125.000,190118,P,37.47,24,295,1.112
180129,PYPL  ,62.500,190118,C,26.19,108,335,0.877
180129,PG    ,70.000,200117,C,19.06,34,447,0.850
180129,OLED  ,150.000,200117,P,35.41,22,210,0.742
180129,QQQ   ,140.000,180615,C,31.90,31,217,0.692
180129,AAPL  ,140.000,190118,C,35.26,30,190,0.674
180129,NVDA  ,210.000,180615,C,46.73,29,142,0.661
180129,SPY   ,235.000,180615,C,52.27,32,121,0.632
180129,BABA  ,200.000,200117,C,44.82,22,132,0.590
180129,AAPL  ,140.000,200117,C,41.90,35,129,0.541
180129,VMW   ,160.000,190118,P,33.12,33,168,0.532
180129,AAPL  ,150.000,200117,C,35.86,41,140,0.501
180129,AMD   ,12.000,190118,C,3.25,61,1286,0.421
180129,ZION  ,35.000,190118,C,19.66,106,179,0.352
180129,HCA   ,85.000,190118,C,18.66,27,133,0.248
180129,EPD   ,20.000,200117,C,9.17,24,208,0.191
180129,VXX   ,29.000,180615,P,5.89,30,318,0.187
180129,PAAS  ,17.000,200117,C,3.69,26,504,0.185
180129,PBR   ,12.000,190118,C,3.21,33,530,0.172
180129,UVXY  ,6.000,200117,C,7.53,38,229,0.172
180129,AMD   ,7.000,190118,C,6.61,20,229,0.150
180129,PRTA  ,40.000,180615,C,14.73,40,101,0.149
180129,GE    ,15.000,200117,C,3.62,28,389,0.141
180129,TBT   ,31.000,190118,C,6.50,21,201,0.131
180129,PBR   ,12.000,180720,C,2.47,28,513,0.126
180129,FCX   ,20.000,200117,C,4.37,70,259,0.113
180129,ASYS  ,10.000,180518,C,2.02,49,450,0.090
180129,AMD   ,12.000,180720,C,2.48,36,357,0.089
180129,AMD   ,15.000,200117,C,3.30,20,240,0.080
180129,HL    ,4.000,190118,C,0.81,86,953,0.076
180129,AMD   ,10.000,190118,C,4.43,23,132,0.058
180129,ABX   ,12.000,180615,C,2.76,23,188,0.051
180129,MUX   ,4.000,190118,P,1.96,69,255,0.050
180129,AMRN  ,5.000,190118,C,1.44,23,319,0.046
180129,SWN   ,7.000,190118,P,2.62,58,174,0.045
180129,SWN   ,5.000,190118,C,1.03,27,419,0.044
180129,AKS   ,4.000,190118,C,2.77,32,156,0.043
180129,GPRO  ,5.000,190118,P,1.16,37,352,0.041
180129,AMD   ,11.000,180720,C,3.15,22,120,0.037
180129,CYH   ,5.000,190118,P,1.41,20,171,0.024
180129,EGO   ,1.000,200117,C,0.60,20,126,0.008
180126,AMZN  ,365.000,190118,C,1043.46,78,465,48.476
180126,TSLA  ,280.000,180615,C,68.71,25,309,2.121
180126,AAPL  ,140.000,190118,C,37.11,31,275,1.016
180126,PYPL  ,65.000,190118,C,24.33,126,405,0.987
180126,BABA  ,180.000,190118,C,40.96,30,203,0.828
180126,PYPL  ,62.500,190118,C,26.12,89,306,0.800
180126,NVDA  ,220.000,190118,C,51.05,20,124,0.635
180126,AAPL  ,150.000,200117,C,37.29,26,150,0.560
180126,UAA   ,15.000,190118,P,3.18,86,1540,0.487
180126,ABT   ,40.000,190118,C,23.39,38,193,0.450
180126,VRX   ,20.000,200117,C,6.02,59,749,0.450
180126,INTC  ,65.000,190118,P,16.47,52,260,0.428
180126,C     ,65.000,180615,C,15.29,34,259,0.396
180126,INTC  ,42.000,190118,C,8.97,41,415,0.363
180126,QD    ,15.000,180518,P,4.82,30,744,0.361
180126,GE    ,15.000,200117,C,3.48,65,877,0.305
180126,AGO   ,48.000,180720,P,11.72,37,240,0.282
180126,MUX   ,4.000,190118,P,1.88,155,1259,0.238
180126,SBUX  ,40.000,200117,C,18.98,43,123,0.234
180126,SBUX  ,50.000,200117,C,11.28,42,154,0.173
180126,INTC  ,37.000,190118,C,13.10,20,124,0.162
180126,PBR   ,10.000,190118,C,4.48,56,359,0.162
180126,JD    ,45.000,190118,C,10.38,34,141,0.147
180126,AMD   ,12.000,190118,C,2.96,31,474,0.140
180126,JD    ,40.000,190118,C,13.24,21,105,0.139
180126,OHI   ,34.000,180615,P,7.88,22,177,0.139
180126,INTC  ,40.000,180615,C,9.40,31,136,0.130
180126,GSVC  ,5.000,180615,C,2.00,44,636,0.128
180126,CYH   ,5.000,190118,P,1.44,87,824,0.119
180126,TWTR  ,20.000,180615,C,5.11,36,233,0.116
180126,NVTA  ,5.000,180921,C,2.87,28,369,0.106
